Date,close,MSI,MACD,OSC
2021-01-28,"33,460.75",37.47749529,10.04268791,-5.890557033
2021-01-29,"34,257.67",37.20854181,8.89307837,-0.268953477
2021-01-30,"34,321.56",37.84740414,7.869586533,0.6388623308
2021-01-31,"33,138.72",39.15925468,7.028986942,1.311850535
2021-02-01,"33,538.67",37.53995087,6.39494415,-1.619303803
2021-02-02,"35,514.35",39.62260663,5.696134888,2.082655756
2021-02-03,"37,688.87",43.76002453,5.249859317,4.137417901
2021-02-04,"36,987.58",50.83357697,5.170436189,7.073552446
2021-02-05,"38,309.94",55.18215669,5.613559731,4.348579719
2021-02-06,"39,273.03",63.27914183,6.243659353,8.096985139
2021-02-07,"38,868.57",67.34052868,7.31208768,4.061386847
2021-02-08,"46,431.25",69.03117205,8.389832041,1.690643374
2021-02-09,"46,507.43",74.78637654,9.273474165,5.755204487
2021-02-10,"44,851.22",83.78800476,10.31921038,9.001628216
2021-02-11,"47,987.33",92.12031712,11.73900015,8.332312364
2021-02-12,"47,438.89",102.2387029,13.38227916,10.11838575
2021-02-13,"47,230.78",114.1335894,15.32440854,11.89488656
2021-02-14,"48,660.45",123.9879098,17.62026258,9.854320327
2021-02-15,"47,935.80",128.7482744,20.00430754,4.760364593
2021-02-16,"49,184.53",129.029505,22.0239239,0.2812306182
2021-02-17,"52,161.06",128.5796699,23.37769387,-0.4498350836
2021-02-18,"51,591.85",131.0070228,24.13604312,2.427352917
2021-02-19,"55,970.91",134.2822347,24.64877175,3.275211892
2021-02-20,"55,951.42",138.26599,25.030855,3.983755257
2021-02-21,"57,492.04",138.935631,25.36274851,0.6696410579
2021-02-22,"54,157.43",141.2683562,25.38716352,2.332725212
2021-02-23,"48,910.76",138.2113548,25.30306603,-3.057001462
2021-02-24,"49,748.15",129.561422,24.70496029,-8.649932761
2021-02-25,"47,074.97",125.7727826,23.26479779,-3.788639358
2021-02-26,"46,329.39",116.8594923,21.56911181,-8.913290302
2021-02-27,"46,167.64",106.4091919,19.28374936,-10.45030041
2021-02-28,"45,238.64",99.39699939,16.43982319,-7.012192545
2021-03-01,"49,638.74",88.35945003,13.46495032,-11.03754936
2021-03-02,"48,502.02",83.63540834,10.10027446,-4.72404169
2021-03-03,"50,383.17",77.13303591,6.972182941,-6.502372424
2021-03-04,"48,356.74",75.24270257,3.923236137,-1.89033334
2021-03-05,"48,754.17",70.40511432,1.338955085,-4.837588256
2021-03-06,"48,902.95",65.07181105,-1.086929761,-5.333303267
2021-03-07,"50,977.29",60.84133796,-3.400613821,-4.230473086
2021-03-08,"52,408.41",60.57493705,-5.512049455,-0.2664009159
2021-03-09,"54,923.07",62.29914984,-7.124744119,1.724212794
2021-03-10,"55,858.52",68.11671629,-8.169513629,5.817566453
2021-03-11,"57,804.96",69.80501229,-8.430885994,1.688295998
2021-03-12,"57,241.36",70.95434057,-8.404907557,1.14932828
2021-03-13,"61,173.21",68.63710481,-8.19708735,-2.317235761
2021-03-14,"58,997.37",70.36754297,-8.125701867,1.730438163
2021-03-15,"55,628.83",67.95009015,-7.839131827,-2.417452823
2021-03-16,"56,917.68",63.1982778,-7.718121544,-4.751812352
2021-03-17,"58,917.35",60.57434711,-7.91441907,-2.623930687
2021-03-18,"57,640.26",60.9828749,-8.187337027,0.4085277897
2021-03-19,"58,090.00",59.28211205,-8.27526954,-1.700762852
2021-03-20,"58,117.48",61.18640951,-8.385530858,1.904297464
2021-03-21,"57,378.63",60.86351206,-8.224446556,-0.3228974529
2021-03-22,"54,095.60",58.63797744,-8.030273221,-2.22553462
2021-03-23,"54,364.58",53.09681572,-7.964165555,-5.541161725
2021-03-24,"52,289.62",47.34849863,-8.263642074,-5.74831709
2021-03-25,"51,324.12",37.95180528,-8.862657324,-9.396693343
2021-03-26,"55,069.43",26.68273371,-9.980566093,-11.26907157
2021-03-27,"55,853.07",22.46912411,-11.64163917,-4.2136096
2021-03-28,"55,786.55",18.10900255,-13.14650986,-4.360121566
2021-03-29,"57,610.73",15.14541386,-14.52353778,-2.963588689
2021-03-30,"58,774.23",16.59067872,-15.67330705,1.445264865
2021-03-31,"58,793.16",18.79828705,-16.28021845,2.207608328
2021-04-01,"58,728.87",20.146661,-16.39408378,1.348373948
2021-04-02,"59,004.07",22.85364768,-16.18890474,2.706986683
2021-04-03,"57,091.57",27.80871332,-15.62772104,4.955065638
2021-04-04,"58,210.95",28.06111114,-14.61467762,0.2523978169
2021-04-05,"59,121.72",33.69146598,-13.6342993,5.63035484
2021-04-06,"58,022.62",39.3918223,-12.26167488,5.700356321
2021-04-07,"55,940.09",44.3235281,-10.59179342,4.931705806
2021-04-08,"58,075.70",41.87337919,-8.769365111,-2.450148914
2021-04-09,"58,108.46",33.12399524,-7.437054352,-8.749383955
2021-04-10,"59,776.60",25.13251224,-7.006424936,-7.991482995
2021-04-11,"59,975.28",17.82899198,-7.226689137,-7.303520259
2021-04-12,"59,839.58",11.95019746,-7.899522373,-5.878794519
2021-04-13,"63,589.92",4.618937426,-8.805611538,-7.331260038
2021-04-14,"62,974.78",-0.6175243315,-9.999991468,-5.236461757
2021-04-15,"63,237.22",-4.636751249,-11.23952265,-4.019226918
2021-04-16,"61,438.79",-4.395146245,-12.40320167,0.2416050041
2021-04-17,"60,061.09",-5.311737973,-13.15429565,-0.9165917276
2021-04-18,"56,271.87",-7.914004948,-13.66597151,-2.602266975
2021-04-19,"55,700.79",-15.24451292,-14.11870784,-7.330507976
2021-04-20,"56,501.88",-25.58101442,-14.8972887,-10.33650149
2021-04-21,"53,806.58",-31.13595786,-16.16208251,-5.554943441
2021-04-22,"51,704.11",-39.67489445,-17.41196394,-8.53893659
2021-04-23,"51,187.55",-51.6224505,-18.87395756,-11.94755605
2021-04-24,"50,107.29",-63.9246384,-20.75738772,-12.30218791
2021-04-25,"49,123.22",-79.16852561,-22.97782932,-15.24388721
2021-04-26,"54,059.85",-91.25134628,-25.67167253,-12.08282067
2021-04-27,"55,080.83",-95.57104096,-28.45355051,-4.319694679
2021-04-28,"54,895.47",-93.83166444,-30.65341859,1.739376517
2021-04-29,"53,590.85",-95.12047894,-31.88888156,-1.288814493
2021-04-30,"57,789.06",-98.49195267,-32.59624223,-3.371473734
2021-05-01,"57,859.95",-96.12724269,-33.04792452,2.364709983
2021-05-02,"56,625.77",-91.66991918,-32.83655429,4.457323512
2021-05-03,"57,209.99",-90.24569771,-31.94117512,1.424221461
2021-05-04,"53,239.42",-87.02189961,-30.76205212,3.2237981
2021-05-05,"57,511.91",-88.67558248,-29.23050403,-1.653682863
2021-05-06,"56,439.80",-84.49124315,-27.82937976,4.184339327
2021-05-07,"57,384.81",-81.33631655,-26.08069544,3.154926603
2021-05-08,"58,969.93",-77.77731246,-24.16175266,3.559004091
2021-05-09,"58,303.40",-75.29061713,-22.0990507,2.486695323
2021-05-10,"55,879.42",-74.63317929,-20.03276377,0.6574378492
2021-05-11,"56,759.91",-78.14304376,-18.13313921,-3.50986448
2021-05-12,"49,459.76",-75.69840241,-16.7181731,2.444641351
2021-05-13,"49,685.12",-78.37488178,-15.2240468,-2.67647937
2021-05-14,"49,890.04",-77.31653697,-14.09344995,1.05834481
2021-05-15,"46,756.41",-71.17020921,-12.9626192,6.14632776
2021-05-16,"46,456.47",-70.60438767,-11.4386132,0.5658215438
2021-05-17,"43,577.18",-70.31272805,-10.06910007,0.291659621
2021-05-18,"42,879.03",-74.95693517,-8.858105829,-4.644207121
2021-05-19,"36,752.98",-75.19808732,-8.178852151,-0.2411521501
2021-05-20,"40,612.64",-81.17342171,-7.572704259,-5.975334389
2021-05-21,"37,335.31",-80.42160524,-7.488168293,0.7518164686
2021-05-22,"37,485.48",-84.72183387,-7.276627196,-4.300228631
2021-05-23,"34,730.79",-92.72005992,-7.371003524,-7.998226047
2021-05-24,"38,853.51",-105.2400826,-7.998980178,-12.52002271
2021-05-25,"38,384.48",-109.8636414,-9.398576459,-4.62355874
2021-05-26,"39,294.97",-114.5126056,-10.75685086,-4.648964253
2021-05-27,"38,536.28",-112.1600468,-12.06929832,2.352558855
2021-05-28,"35,685.20",-114.2329484,-12.77235875,-2.072901683
2021-05-29,"34,619.36",-120.6792544,-13.3429953,-6.446305934
2021-05-30,"35,676.71",-130.7325894,-14.15225352,-10.05333504
2021-05-31,"37,308.48",-134.4196677,-15.42698394,-3.687078249
2021-06-01,"36,685.25",-131.045161,-16.54402417,3.374506699
2021-06-02,"37,580.45",-130.9498717,-16.96147084,0.09528929474
2021-06-03,"39,229.33",-125.2587897,-17.08763565,5.691081968
2021-06-04,"36,864.89",-114.5117604,-16.53776239,10.74702929
2021-06-05,"35,536.97",-109.9956313,-15.0611726,4.516129111
2021-06-06,"35,803.20",-110.5295025,-13.37240195,-0.5338711909
2021-06-07,"33,584.46",-106.4784546,-11.93948702,4.051047907
2021-06-08,"33,412.17",-108.5275561,-10.35760982,-2.049101504
2021-06-09,"37,401.73",-111.6820398,-9.163672988,-3.154483743
2021-06-10,"36,685.77",-108.965853,-8.375462802,2.716186862
2021-06-11,"37,336.58",-111.0438237,-7.445796464,-2.077970706
2021-06-12,"35,546.66",-116.6104092,-6.798337066,-5.566585572
2021-06-13,"39,026.53",-123.6319276,-6.657652488,-7.021518355
2021-06-14,"40,534.77",-123.9623059,-7.031679967,-0.3303782932
2021-06-15,"40,174.73",-119.3701075,-7.270943297,4.592198351
2021-06-16,"38,349.05",-117.5920672,-7.009211357,1.778040391
2021-06-17,"38,078.72",-120.229022,-6.582435687,-2.636954867
2021-06-18,"35,828.59",-121.4276131,-6.383409147,-1.198591039
2021-06-19,"35,496.73",-127.3904101,-6.250345369,-5.96279701
2021-06-20,"35,592.30",-136.0967892,-6.550528833,-8.706379131
2021-06-21,"31,628.71",-141.6053992,-7.405591377,-5.508609948
2021-06-22,"32,531.08",-152.0523734,-8.430551242,-10.44697425
2021-06-23,"33,676.21",-163.0694142,-9.970884681,-11.01704085
2021-06-24,"34,666.66",-166.6187768,-11.94292257,-3.549362594
2021-06-25,"31,594.51",-165.4655277,-13.63500486,1.153249129
2021-06-26,"32,275.45",-169.5973118,-14.71332861,-4.131784094
2021-06-27,"34,690.98",-170.0271404,-15.7200969,-0.4298285784
2021-06-28,"34,488.35",-164.5896479,-16.36401739,5.43749253
2021-06-29,"35,907.58",-156.2627832,-16.24826888,8.326864615
2021-06-30,"35,041.11",-143.0071398,-15.30816597,13.25564342
2021-07-01,"33,534.25",-128.7036687,-13.33973582,14.30347109
2021-07-02,"33,809.23",-121.0758223,-10.50448105,7.627846388
2021-07-03,"34,684.71",-113.2937743,-7.554929239,7.782048036
2021-07-04,"35,293.32",-101.7187941,-4.537140608,11.57498021
2021-07-05,"33,697.25",-87.55873179,-1.197710746,14.16006231
2021-07-06,"34,232.39",-79.45922459,2.561878427,8.099507195
2021-07-07,"33,882.75",-68.48198955,6.124344838,10.97723504
2021-07-08,"32,883.22",-59.39918339,9.721334767,9.082806168
2021-07-09,"33,818.17",-56.98152793,13.15325917,2.417655453
2021-07-10,"33,519.40",-51.27466462,15.88505553,5.706863315
2021-07-11,"34,251.96",-50.2840629,18.29957392,0.9906017198
2021-07-12,"33,103.19",-44.33081785,20.0617708,5.953245048
2021-07-13,"32,724.84",-44.36427898,21.68868796,-0.03346113238
2021-07-14,"32,819.08",-49.11620659,22.71350436,-4.751927611
2021-07-15,"31,856.78",-53.87866341,22.87850868,-4.762456811
2021-07-16,"31,394.39",-62.5263104,22.36715075,-8.647646994
2021-07-17,"31,527.11",-74.35255677,21.02177709,-11.82624637
2021-07-18,"31,784.15",-83.33737436,18.78474074,-8.984817596
2021-07-19,"30,830.16",-88.94784627,16.10126822,-5.61047191
2021-07-20,"29,792.02",-99.24520026,13.36778324,-10.29735399
2021-07-21,"32,135.38",-112.1983517,10.2523832,-12.9531514
2021-07-22,"32,291.64",-117.1574441,6.661406609,-4.959092423
2021-07-23,"33,654.65",-116.0568206,3.37645283,1.100623461
2021-07-24,"34,289.22",-109.7806432,0.8520920211,6.276177425
2021-07-25,"35,428.27",-99.81074802,-0.6347302654,9.969895177
2021-07-26,"37,268.70",-90.23257364,-0.9970668544,9.578174379
2021-07-27,"39,484.85",-79.33721141,-0.5055153215,10.89536223
2021-07-28,"40,026.43",-65.27013039,0.7545099637,14.06708102
2021-07-29,"40,029.92",-54.1615652,2.855271167,11.10856519
2021-07-30,"42,228.51",-40.23807388,5.354781342,13.92349132
2021-07-31,"41,493.87",-23.67743816,8.362769746,16.56063571
2021-08-01,"39,867.67",-7.444847172,11.94522995,16.23259099
2021-08-02,"39,156.30",3.026102623,15.91078033,10.47094979
2021-08-03,"38,180.29",13.71849445,19.67166304,10.69239182
2021-08-04,"39,728.13",19.04675725,23.24699939,5.3282628
2021-08-05,"40,889.91",28.56204842,26.20831238,9.51529117
2021-08-06,"42,839.72",39.40967239,28.98881374,10.84762397
2021-08-07,"44,624.20",52.74220278,31.70224989,13.3325304
2021-08-08,"43,842.62",68.03266552,34.53044588,15.29046274
2021-08-09,"46,291.18",75.4207081,37.57251161,7.388042576
2021-08-10,"45,599.30",86.91524122,40.11707919,11.49453312
2021-08-11,"45,553.76",98.9633511,42.57045439,12.04810988
2021-08-12,"44,424.67",112.8245286,44.96858385,13.86117745
2021-08-13,"47,838.41",120.1665729,47.44073266,7.342044342
2021-08-14,"47,115.08",131.1980482,49.42265641,11.03147531
2021-08-15,"47,022.28",138.7288296,51.29222824,7.530781412
2021-08-16,"45,917.81",142.2288638,52.77321177,3.500034222
2021-08-17,"44,680.96",141.665109,53.6113274,-0.5637547967
2021-08-18,"44,714.75",136.3296334,53.6120435,-5.335475634
2021-08-19,"46,764.05",131.0410138,52.5760191,-5.288619571
2021-08-20,"49,343.17",130.7188993,50.74327798,-0.3221145399
2021-08-21,"48,872.54",134.5447571,48.70340297,3.825857835
2021-08-22,"49,288.90",133.9980021,46.8553824,-0.5467550744
2021-08-23,"49,530.47",134.8153967,44.82992278,0.8173946637
2021-08-24,"47,713.01",138.1950524,42.79734718,3.379655717
2021-08-25,"49,000.26",134.5485431,40.98675652,-3.646509362
2021-08-26,"46,858.64",135.5128951,38.81022741,0.9643520429
2021-08-27,"49,084.03",130.1147119,36.73961613,-5.398183216
2021-08-28,"48,925.03",130.303552,34.26803295,0.1888400532
2021-08-29,"48,800.07",127.8683527,31.95615266,-2.435199252
2021-08-30,"46,995.62",123.8017758,29.58641684,-4.066576861
2021-08-31,"47,140.64",114.960704,27.06821978,-8.841071833
2021-09-01,"48,852.32",109.8816443,24.08153293,-5.079059674
2021-09-02,"49,282.96",109.8445004,21.06193554,-0.03714398056
2021-09-03,"50,022.65",108.31838,18.45316899,-1.526120342
2021-09-04,"49,945.57",108.9268155,16.07722927,0.6084354698
2021-09-05,"51,791.64",110.657254,14.0810579,1.730438512
2021-09-06,"52,698.06",115.5383529,12.49467876,4.88109892
2021-09-07,"46,878.23",117.388861,11.49877503,1.850508075
2021-09-08,"46,077.86",112.9389614,10.73508728,-4.449899638
2021-09-09,"46,392.36",108.0244626,9.659441495,-4.914498735
2021-09-10,"44,853.19",106.6373041,8.314580181,-1.387158469
2021-09-11,"45,164.76",100.2729574,7.055504344,-6.364346749
2021-09-12,"46,038.89",97.38493641,5.480947131,-2.888020995
2021-09-13,"44,961.89",97.98361404,3.954475308,0.5986776303
2021-09-14,"47,130.10",93.8604256,2.761214115,-4.123188434
2021-09-15,"48,150.23",94.22065763,1.465940722,0.360232024
2021-09-16,"47,765.91",98.11241298,0.4631559665,3.891755355
2021-09-17,"47,291.06",97.20416201,-0.01732631755,-0.9082509737
2021-09-18,"48,315.18",90.69644688,-0.4660281697,-6.50771513
2021-09-19,"47,249.35",88.73372847,-1.331398313,-1.962718408
2021-09-20,"43,011.93",82.46679585,-2.150792363,-6.266932618
2021-09-21,"40,685.64",70.95109475,-3.268183553,-11.51570111
2021-09-22,"43,575.32",55.50527509,-5.025019661,-15.44581966
2021-09-23,"44,897.02",47.57643317,-7.576338184,-7.928841919
2021-09-24,"42,844.64",44.71425143,-10.12139464,-2.862181744
2021-09-25,"42,712.16",37.19837504,-12.2283634,-7.515876385
2021-09-26,"43,194.81",26.74116912,-14.33932492,-10.45720592
2021-09-27,"42,177.77",15.92141247,-16.6639941,-10.81975665
2021-09-28,"41,038.12",1.645773742,-19.15852754,-14.27563873
2021-09-29,"41,533.70",-15.81326598,-22.03340067,-17.45903972
2021-09-30,"43,821.91",-26.60681835,-25.42744518,-10.79355237
2021-10-01,"48,166.92",-31.14741127,-28.65784952,-4.540592922
2021-10-02,"47,670.62",-29.6190209,-31.22442045,1.528390371
2021-10-03,"48,235.60",-26.10929177,-32.7575099,3.509729134
2021-10-04,"49,241.84",-20.82306664,-33.305365,5.286225131
2021-10-05,"51,501.91",-20.04436855,-32.93335472,0.7786980831
2021-10-06,"55,340.09",-16.12349959,-32.20446641,3.920868966
2021-10-07,"53,798.51",-14.63567886,-30.95362174,1.487820727
2021-10-08,"53,957.73",-14.03555348,-29.50218086,0.6001253785
2021-10-09,"54,966.97",-13.89740825,-27.98093163,0.1381452287
2021-10-10,"54,696.93",-11.05494678,-26.45917855,2.842461474
2021-10-11,"57,493.04",-13.91450722,-24.7386437,-2.859560443
2021-10-12,"56,007.44",-17.0349986,-23.33683754,-3.12049138
2021-10-13,"57,376.32",-23.36298347,-22.22153757,-6.327984874
2021-10-14,"57,356.92",-24.80173536,-21.59928667,-1.438751887
2021-10-15,"61,668.59",-24.85299929,-20.98039468,-0.05126392418
2021-10-16,"60,871.46",-25.71770468,-20.2605044,-0.8647053961
2021-10-17,"61,532.17",-26.77357901,-19.53457821,-1.055874328
2021-10-18,"62,048.75",-30.4876234,-18.82744563,-3.714044392
2021-10-19,"64,280.36",-36.25583298,-18.35514364,-5.768209576
2021-10-20,"66,023.10",-40.25151274,-18.23607312,-3.99567976
2021-10-21,"62,210.01",-38.4117011,-18.25370944,1.839811632
2021-10-22,"60,693.44",-40.19174339,-17.91274199,-1.780042287
2021-10-23,"61,316.56",-40.35786057,-17.58346611,-0.1661171755
2021-10-24,"60,875.30",-37.74324119,-17.13835656,2.61461938
2021-10-25,"63,087.90",-38.96416515,-16.38574148,-1.220923961
2021-10-26,"60,319.11",-35.15837405,-15.70674933,3.805791102
2021-10-27,"58,473.77",-32.47377052,-14.69218527,2.684603525
2021-10-28,"60,600.14",-35.26120539,-13.51571017,-2.787434871
2021-10-29,"62,279.40",-32.41329592,-12.66230471,2.847909475
2021-10-30,"61,899.59",-26.26140657,-11.62219877,6.151889343
2021-10-31,"61,357.63",-22.61537389,-10.18410524,3.646032684
2021-11-01,"60,947.10",-19.03007881,-8.650483994,3.585295077
2021-11-02,"63,266.10",-15.11464087,-7.064341427,3.915437948
2021-11-03,"62,937.09",-7.436507953,-5.428789192,7.678132912
2021-11-04,"61,450.85",-0.4796615108,-3.473006449,6.956846442
2021-11-05,"61,016.16",2.725700768,-1.346157502,3.205362278
2021-11-06,"61,543.76",4.207517275,0.5912163846,1.481816507
2021-11-07,"63,312.77",4.908293064,2.220571984,0.7007757897
2021-11-08,"67,556.46",8.337775162,3.527729318,3.429482098
2021-11-09,"66,947.12",13.38315374,4.78523031,5.04537858
2021-11-10,"64,936.26",16.88489692,6.118399689,3.50174318
2021-11-11,"64,822.07",14.84932312,7.372521596,-2.035573803
2021-11-12,"64,153.33",17.28952116,8.108696443,2.440198046
2021-11-13,"64,406.96",15.04430315,8.787724485,-2.245218014
2021-11-14,"65,502.47",15.3042805,9.040475793,0.2599773447
2021-11-15,"63,617.41",14.70489998,9.15621389,-0.5993805101
2021-11-16,"60,127.29",10.77376541,9.094733739,-3.931134573
2021-11-17,"60,348.10",2.513636787,8.62932706,-8.260128625
2021-11-18,"56,912.31",-3.006481108,7.507424648,-5.520117895
2021-11-19,"58,067.60",-12.65628924,6.102535294,-9.649808132
2021-11-20,"59,739.22",-15.48873348,4.162508682,-2.832444244
2021-11-21,"58,794.32",-15.37816938,2.369158847,0.1105641013
2021-11-22,"56,312.41",-17.45188597,0.945933647,-2.073716584
2021-11-23,"57,573.43",-23.78279395,-0.3453333868,-6.330907987
2021-11-24,"57,180.33",-25.42194605,-1.858104112,-1.639152096
2021-11-25,"58,971.93",-29.9414511,-3.152906937,-4.519505049
2021-11-26,"53,871.29",-29.9010604,-4.491953348,0.04039070101
2021-11-27,"54,775.66",-35.46216078,-5.486651383,-5.561100386
2021-11-28,"57,322.77",-36.28473055,-6.647067807,-0.8225697634
2021-11-29,"57,838.79",-34.85174378,-7.546094014,1.432986768
2021-11-30,"57,014.33",-30.89742111,-8.050151568,3.954322668
2021-12-01,"57,213.37",-30.00712786,-8.037884293,0.8902932493
2021-12-02,"56,552.32",-30.74103123,-7.865652815,-0.7339033699
2021-12-03,"53,683.26",-34.5599532,-7.699621551,-3.818921962
2021-12-04,"49,231.66",-42.59747144,-7.78643845,-8.037518249
2021-12-05,"49,409.58",-54.80170193,-8.406892593,-12.20423048
2021-12-06,"50,547.88",-69.50745022,-9.770755193,-14.70574829
2021-12-07,"50,644.37",-78.07846749,-11.901069,-8.571017275
2021-12-08,"50,518.96",-85.06143466,-14.11822143,-6.98296717
2021-12-09,"47,658.92",-87.55170416,-16.25146108,-2.490269494
2021-12-10,"47,229.01",-94.58826579,-17.93625482,-7.036561634
2021-12-11,"49,369.71",-104.8767244,-19.61316931,-10.28845861
2021-12-12,"50,112.02",-108.5941126,-21.52421104,-3.717388223
2021-12-13,"46,718.80",-109.2746487,-23.07271959,-0.680536105
2021-12-14,"48,378.82",-115.3552736,-24.07728935,-6.080624863
2021-12-15,"48,895.13",-115.3225712,-25.07502446,0.03270237234
2021-12-16,"47,656.12",-110.0631376,-25.56836175,5.259433647
2021-12-17,"46,216.71",-108.5611459,-25.24394627,1.501991719
2021-12-18,"46,893.49",-109.7792769,-24.58227729,-1.218131089
2021-12-19,"46,724.12",-106.6170224,-23.88090861,3.162254567
2021-12-20,"46,921.46",-106.6253493,-22.80699651,-0.008326970961
2021-12-21,"48,948.51",-109.2444819,-21.70636785,-2.619132551
2021-12-22,"48,625.01",-105.8827576,-20.80561958,3.361724341
2021-12-23,"50,825.37",-100.2242092,-19.5946323,5.658548362
2021-12-24,"50,835.68",-89.43016903,-17.97115828,10.79404016
2021-12-25,"50,440.34",-82.79925359,-15.63334313,6.630915443
2021-12-26,"50,801.70",-73.66096435,-13.09460191,9.138289235
2021-12-27,"50,713.28",-63.82456197,-10.22735307,9.83640238
2021-12-28,"47,564.01",-55.14045487,-7.079711732,8.684107107
2021-12-29,"46,471.03",-52.78498075,-3.840181208,2.355474114
2021-12-30,"47,141.10",-54.75226522,-1.070423674,-1.967284466
2021-12-31,"46,195.56",-51.60567185,0.9548784659,3.14659337
2022-01-01,"47,746.11",-52.2024459,2.781782139,-0.5967740466
2022-01-02,"47,323.62",-47.09681521,4.133809797,5.105630682
2022-01-03,"46,446.75",-41.24115664,5.55326856,5.855658572
2022-01-04,"45,838.87",-39.07350252,7.069213078,2.167654125
2022-01-05,"43,452.83",-39.16993046,8.349276342,-0.09642794786
2022-01-06,"43,115.92",-44.30166645,9.249334204,-5.13173598
2022-01-07,"41,543.69",-49.81293211,9.439732973,-5.511265668
2022-01-08,"41,687.00",-59.52113934,9.041685368,-9.708207223
2022-01-09,"41,865.65",-71.56919055,7.852341679,-12.04805122
2022-01-10,"41,837.29",-77.85756813,5.869936222,-6.288377575
2022-01-11,"42,734.84",-87.78998285,3.748238736,-9.932414723
2022-01-12,"43,929.15",-90.98838726,1.250895785,-3.198404411
2022-01-13,"42,566.66",-87.81322083,-0.975110535,3.175166427
2022-01-14,"43,092.97",-89.70452717,-2.45473058,-1.891306338
2022-01-15,"43,111.45",-86.91821119,-3.736876357,2.78631598
2022-01-16,"43,108.81",-82.24645971,-4.476550817,4.671751481
2022-01-17,"42,244.92",-78.58601963,-4.632377689,3.660440078
2022-01-18,"42,376.79",-80.60855301,-4.409672722,-2.022533373
2022-01-19,"41,690.96",-84.87991601,-4.346277787,-4.271363006
2022-01-20,"40,675.73",-92.55267154,-4.58781467,-7.672755527
2022-01-21,"36,462.45",-103.6952539,-5.336841846,-11.14258236
2022-01-22,"35,064.16",-118.4488253,-6.751734758,-14.75357138
2022-01-23,"36,292.06",-136.4160244,-8.960249317,-17.96719914
2022-01-24,"36,706.69",-145.6410393,-12.02173673,-9.225014882
2022-01-25,"36,974.02",-157.8453616,-15.01923676,-12.20432226
2022-01-26,"36,838.86",-166.03597,-18.17011021,-8.190608466
2022-01-27,"37,180.02",-171.6539002,-21.08505835,-5.617930126
2022-01-28,"37,747.68",-177.9441007,-23.57671803,-6.290200494
2022-01-29,"38,180.95",-178.5776413,-25.76197488,-0.6335406564
2022-01-30,"37,929.90",-174.0715701,-27.2310258,4.506071208
2022-01-31,"38,498.99",-172.6936611,-27.71220787,1.377908996
2022-02-01,"38,723.35",-166.8972203,-27.66347506,5.79644076
2022-02-02,"36,914.92",-158.4519171,-26.84764668,8.445303214
2022-02-03,"37,322.60",-155.884063,-25.22880941,2.567854096
2022-02-04,"41,595.79",-151.2542672,-23.46813875,4.62979583
2022-02-05,"41,418.02",-141.1846602,-21.4519243,10.06960703
2022-02-06,"42,417.63",-128.4143626,-18.82452924,12.77029758
2022-02-07,"43,869.20",-112.5988261,-15.53279109,15.8155365
2022-02-08,"44,133.22",-93.55868799,-11.51514386,19.0401381
2022-02-09,"44,420.56",-80.3567162,-6.71731642,13.20197178
2022-02-10,"43,528.61",-65.31238649,-1.828635448,15.04432972
2022-02-11,"42,397.41",-57.66806238,3.222484327,7.644324103
2022-02-12,"42,242.26",-56.4889647,7.752994514,1.179097683
2022-02-13,"42,073.76",-55.8435311,11.30824539,0.6454336049
2022-02-14,"42,550.24",-59.55760745,14.01631705,-3.71407635
2022-02-15,"44,573.39",-61.38049442,15.68201591,-1.822886979
2022-02-16,"43,888.51",-56.87730006,16.66292271,4.503194368
2022-02-17,"40,546.12",-55.58782211,17.60077776,1.289477947
2022-02-18,"39,993.25",-60.25251909,18.23785015,-4.664696982
2022-02-19,"40,104.10",-67.68471215,18.15702961,-7.432193061
2022-02-20,"38,386.55",-74.4459534,17.29390946,-6.761241244
2022-02-21,"37,032.64",-85.89972463,15.88123586,-11.45377123
2022-02-22,"38,259.84",-101.1083402,13.67976641,-15.20861552
2022-02-23,"37,261.73",-108.5513045,10.58585074,-7.442964306
2022-02-24,"38,353.01",-119.9174222,7.447465524,-11.3661177
2022-02-25,"39,232.14",-130.5810054,3.997046455,-10.66358326
2022-02-26,"39,133.73",-133.6906038,0.3975200711,-3.109598395
2022-02-27,"37,711.29",-134.8259971,-2.675210958,-1.135393346
2022-02-28,"43,188.92",-140.4677682,-5.142707262,-5.641771062
2022-03-01,"44,438.27",-139.1342834,-7.467380322,1.333484845
2022-03-02,"43,926.92",-135.4436221,-9.097232159,3.690661222
2022-03-03,"42,466.71",-134.7560284,-9.976097721,0.6875937185
2022-03-04,"39,161.89",-137.5394954,-10.4961291,-2.783466966
2022-03-05,"39,406.80",-144.7768019,-11.00599004,-7.237306516
2022-03-06,"38,423.00",-145.7859547,-11.85736434,-1.009152799
2022-03-07,"38,008.62",-151.6649903,-12.46977104,-5.879035607
2022-03-08,"38,752.44",-159.0783805,-13.27645411,-7.41339023
2022-03-09,"41,964.16",-160.666577,-14.34855369,-1.588196481
2022-03-10,"39,438.05",-155.8662919,-15.15169521,4.800285156
2022-03-11,"38,735.35",-155.6278563,-15.22533952,0.2384355308
2022-03-12,"38,809.19",-159.2909944,-15.09050941,-3.663138077
2022-03-13,"37,790.82",-160.1716622,-15.10511781,-0.880667821
2022-03-14,"39,673.63",-164.9689146,-15.01467774,-4.797252413
2022-03-15,"39,311.59",-163.2908606,-15.15539951,1.678054023
