Date,close,Index (MSI),MACD
18-8-2021,"44,714.75",136.33,53.61
19-8-2021,"46,764.05",131.04,52.58
20-8-2021,"49,343.17",130.72,50.74
21-8-2021,"48,872.54",134.54,48.70
22-8-2021,"49,288.90",134.00,46.86
23-8-2021,"49,530.47",134.82,44.83
24-8-2021,"47,713.01",138.20,42.80
25-8-2021,"49,000.26",134.55,40.99
26-8-2021,"46,858.64",135.51,38.81
27-8-2021,"49,084.03",130.11,36.74
28-8-2021,"48,925.03",130.30,34.27
29-8-2021,"48,800.07",127.87,31.96
30-8-2021,"46,995.62",123.80,29.59
31-8-2021,"47,140.64",114.96,27.07
1-9-2021,"48,852.32",109.88,24.08
2-9-2021,"49,282.96",109.84,21.06
3-9-2021,"50,022.65",108.32,18.45
4-9-2021,"49,945.57",108.93,16.08
5-9-2021,"51,791.64",110.66,14.08
6-9-2021,"52,698.06",115.54,12.49
7-9-2021,"46,878.23",117.39,11.50
8-9-2021,"46,077.86",112.94,10.74
9-9-2021,"46,392.36",108.02,9.66
10-9-2021,"44,853.19",106.64,8.31
11-9-2021,"45,164.76",100.27,7.06
12-9-2021,"46,038.89",97.38,5.48
13-9-2021,"44,961.89",97.98,3.95
14-9-2021,"47,130.10",93.86,2.76
15-9-2021,"48,150.23",94.22,1.47
16-9-2021,"47,765.91",98.11,0.46
17-9-2021,"47,291.06",97.20,-0.02
18-9-2021,"48,315.18",90.70,-0.47
19-9-2021,"47,249.35",88.73,-1.33
20-9-2021,"43,011.93",82.47,-2.15
21-9-2021,"40,685.64",70.95,-3.27
22-9-2021,"43,575.32",55.51,-5.03
23-9-2021,"44,897.02",47.58,-7.58
24-9-2021,"42,844.64",44.71,-10.12
25-9-2021,"42,712.16",37.20,-12.23
26-9-2021,"43,194.81",26.74,-14.34
27-9-2021,"42,177.77",15.92,-16.66
28-9-2021,"41,038.12",1.65,-19.16
29-9-2021,"41,533.70",-15.81,-22.03
30-9-2021,"43,821.91",-26.61,-25.43
1-10-2021,"48,166.92",-31.15,-28.66
2-10-2021,"47,670.62",-29.62,-31.22
3-10-2021,"48,235.60",-26.11,-32.76
4-10-2021,"49,241.84",-20.82,-33.31
5-10-2021,"51,501.91",-20.04,-32.93
6-10-2021,"55,340.09",-16.12,-32.20
7-10-2021,"53,798.51",-14.64,-30.95
8-10-2021,"53,957.73",-14.04,-29.50
9-10-2021,"54,966.97",-13.90,-27.98
10-10-2021,"54,696.93",-11.05,-26.46
11-10-2021,"57,493.04",-13.91,-24.74
12-10-2021,"56,007.44",-17.03,-23.34
13-10-2021,"57,376.32",-23.36,-22.22
14-10-2021,"57,356.92",-24.80,-21.60
15-10-2021,"61,668.59",-24.85,-20.98
16-10-2021,"60,871.46",-25.72,-20.26
17-10-2021,"61,532.17",-26.77,-19.53
18-10-2021,"62,048.75",-30.49,-18.83
19-10-2021,"64,280.36",-36.26,-18.36
20-10-2021,"66,023.10",-40.25,-18.24
21-10-2021,"62,210.01",-38.41,-18.25
22-10-2021,"60,693.44",-40.19,-17.91
23-10-2021,"61,316.56",-40.36,-17.58
24-10-2021,"60,875.30",-37.74,-17.14
25-10-2021,"63,087.90",-38.96,-16.39
26-10-2021,"60,319.11",-35.16,-15.71
27-10-2021,"58,473.77",-32.47,-14.69
28-10-2021,"60,600.14",-35.26,-13.52
29-10-2021,"62,279.40",-32.41,-12.66
30-10-2021,"61,899.59",-26.26,-11.62
31-10-2021,"61,357.63",-22.62,-10.18
1-11-2021,"60,947.10",-19.03,-8.65
2-11-2021,"63,266.10",-15.11,-7.06
3-11-2021,"62,937.09",-7.44,-5.43
4-11-2021,"61,450.85",-0.48,-3.47
5-11-2021,"61,016.16",2.73,-1.35
6-11-2021,"61,543.76",4.21,0.59
7-11-2021,"63,312.77",4.91,2.22
8-11-2021,"67,556.46",8.34,3.53
9-11-2021,"66,947.12",13.38,4.79
10-11-2021,"64,936.26",16.88,6.12
11-11-2021,"64,822.07",14.85,7.37
12-11-2021,"64,153.33",17.29,8.11
13-11-2021,"64,406.96",15.04,8.79
14-11-2021,"65,502.47",15.30,9.04
15-11-2021,"63,617.41",14.70,9.16
16-11-2021,"60,127.29",10.77,9.09
17-11-2021,"60,348.10",2.51,8.63
18-11-2021,"56,912.31",-3.01,7.51
19-11-2021,"58,067.60",-12.66,6.10
20-11-2021,"59,739.22",-15.49,4.16
21-11-2021,"58,794.32",-15.38,2.37
22-11-2021,"56,312.41",-17.45,0.95
23-11-2021,"57,573.43",-23.78,-0.35
24-11-2021,"57,180.33",-25.42,-1.86
25-11-2021,"58,971.93",-29.94,-3.15
26-11-2021,"53,871.29",-29.90,-4.49
27-11-2021,"54,775.66",-35.46,-5.49
28-11-2021,"57,322.77",-36.28,-6.65
29-11-2021,"57,838.79",-34.85,-7.55
30-11-2021,"57,014.33",-30.90,-8.05
1-12-2021,"57,213.37",-30.01,-8.04
2-12-2021,"56,552.32",-30.74,-7.87
3-12-2021,"53,683.26",-34.56,-7.70
4-12-2021,"49,231.66",-42.60,-7.79
5-12-2021,"49,409.58",-54.80,-8.41
6-12-2021,"50,547.88",-69.51,-9.77
7-12-2021,"50,644.37",-78.08,-11.90
8-12-2021,"50,518.96",-85.06,-14.12
9-12-2021,"47,658.92",-87.55,-16.25
10-12-2021,"47,229.01",-94.59,-17.94
11-12-2021,"49,369.71",-104.88,-19.61
12-12-2021,"50,112.02",-108.59,-21.52
13-12-2021,"46,718.80",-109.27,-23.07
14-12-2021,"48,378.82",-115.36,-24.08
15-12-2021,"48,895.13",-115.32,-25.08
16-12-2021,"47,656.12",-110.06,-25.57
17-12-2021,"46,216.71",-108.56,-25.24
18-12-2021,"46,893.49",-109.78,-24.58
19-12-2021,"46,724.12",-106.62,-23.88
20-12-2021,"46,921.46",-106.63,-22.81
21-12-2021,"48,948.51",-109.24,-21.71
22-12-2021,"48,625.01",-105.88,-20.81
23-12-2021,"50,825.37",-100.22,-19.59
24-12-2021,"50,835.68",-89.43,-17.97
25-12-2021,"50,440.34",-82.80,-15.63
26-12-2021,"50,801.70",-73.66,-13.09
27-12-2021,"50,713.28",-63.82,-10.23
28-12-2021,"47,564.01",-55.14,-7.08
29-12-2021,"46,471.03",-52.78,-3.84
30-12-2021,"47,141.10",-54.75,-1.07
31-12-2021,"46,195.56",-51.61,0.95
1-1-2022,"47,746.11",-52.20,2.78
2-1-2022,"47,323.62",-47.10,4.13
3-1-2022,"46,446.75",-41.24,5.55
4-1-2022,"45,838.87",-39.07,7.07
5-1-2022,"43,452.83",-39.17,8.35
6-1-2022,"43,115.92",-44.30,9.25
7-1-2022,"41,543.69",-49.81,9.44
8-1-2022,"41,687.00",-59.52,9.04
9-1-2022,"41,865.65",-71.57,7.85
10-1-2022,"41,837.29",-77.86,5.87
11-1-2022,"42,734.84",-87.79,3.75
12-1-2022,"43,929.15",-90.99,1.25
13-1-2022,"42,566.66",-87.81,-0.98
14-1-2022,"43,092.97",-89.70,-2.45
15-1-2022,"43,111.45",-86.92,-3.74
16-1-2022,"43,108.81",-82.25,-4.48
17-1-2022,"42,244.92",-78.59,-4.63
18-1-2022,"42,376.79",-80.61,-4.41
19-1-2022,"41,690.96",-84.88,-4.35
20-1-2022,"40,675.73",-92.55,-4.59
21-1-2022,"36,462.45",-103.70,-5.34
22-1-2022,"35,064.16",-118.45,-6.75
23-1-2022,"36,292.06",-136.42,-8.96
24-1-2022,"36,706.69",-145.64,-12.02
25-1-2022,"36,974.02",-157.85,-15.02
26-1-2022,"36,838.86",-166.04,-18.17
27-1-2022,"37,180.02",-171.65,-21.09
28-1-2022,"37,747.68",-177.94,-23.58
29-1-2022,"38,180.95",-178.58,-25.76
30-1-2022,"37,929.90",-174.07,-27.23
31-1-2022,"38,498.99",-172.69,-27.71
1-2-2022,"38,723.35",-166.90,-27.66
2-2-2022,"36,914.92",-158.45,-26.85
3-2-2022,"37,322.60",-155.88,-25.23
4-2-2022,"41,595.79",-151.25,-23.47
5-2-2022,"41,418.02",-141.18,-21.45
6-2-2022,"42,417.63",-128.41,-18.82
7-2-2022,"43,869.20",-112.60,-15.53
8-2-2022,"44,133.22",-93.56,-11.52
9-2-2022,"44,420.56",-80.36,-6.72
10-2-2022,"43,528.61",-65.31,-1.83
11-2-2022,"42,397.41",-57.67,3.22
12-2-2022,"42,242.26",-56.49,7.75
13-2-2022,"42,073.76",-55.84,11.31
14-2-2022,"42,550.24",-59.56,14.02
15-2-2022,"44,573.39",-61.38,15.68
16-2-2022,"43,888.51",-56.88,16.66
17-2-2022,"40,546.12",-55.59,17.60
18-2-2022,"39,993.25",-60.25,18.24
19-2-2022,"40,104.10",-67.68,18.16
20-2-2022,"38,386.55",-74.45,17.29
21-2-2022,"37,032.64",-85.90,15.88
22-2-2022,"38,259.84",-101.11,13.68
23-2-2022,"37,261.73",-108.55,10.59
24-2-2022,"38,353.01",-119.92,7.45
25-2-2022,"39,232.14",-130.58,4.00
26-2-2022,"39,133.73",-133.69,0.40
27-2-2022,"37,711.29",-134.83,-2.68
28-2-2022,"43,188.92",-140.47,-5.14
1-3-2022,"44,438.27",-139.13,-7.47
2-3-2022,"43,926.92",-135.44,-9.10
3-3-2022,"42,466.71",-134.76,-9.98
4-3-2022,"39,161.89",-137.54,-10.50
5-3-2022,"39,406.80",-144.78,-11.01
6-3-2022,"38,423.00",-145.79,-11.86
7-3-2022,"38,008.62",-151.66,-12.47
8-3-2022,"38,752.44",-159.08,-13.28
9-3-2022,"41,964.16",-160.67,-14.35
10-3-2022,"39,438.05",-155.87,-15.15
11-3-2022,"38,735.35",-155.63,-15.23
12-3-2022,"38,809.19",-159.29,-15.09
13-3-2022,"37,790.82",-160.17,-15.11
14-3-2022,"39,673.63",-164.97,-15.01
15-3-2022,"39,311.59",-163.29,-15.16
16-3-2022,"41,134.50",-162.58,-14.96
17-3-2022,"40,951.81",-155.41,-14.58
18-3-2022,"41,782.51",-149.65,-13.54
19-3-2022,"42,228.16",-139.32,-12.12
20-3-2022,"41,277.41",-126.33,-10.04
21-3-2022,"41,027.61",-118.95,-7.26
22-3-2022,"42,382.59",-109.98,-4.41
23-3-2022,"42,910.55",-97.91,-1.41
24-3-2022,"44,008.86",-82.84,1.92
25-3-2022,"44,325.51",-66.39,5.71
26-3-2022,"44,542.83",-55.04,9.92
27-3-2022,"46,856.67",-40.71,14.01
28-3-2022,"47,140.78",-22.79,18.21
29-3-2022,"47,454.07",-10.01,22.71
30-3-2022,"47,069.52",5.33,27.00
31-3-2022,"45,526.92",20.37,31.28
1-4-2022,"46,308.14",29.39,35.48
2-4-2022,"45,821.46",41.80,39.08
3-4-2022,"46,415.99",50.46,42.44
4-4-2022,"46,602.28",61.47,45.29
5-4-2022,"45,498.32",67.33,47.88
6-4-2022,"43,181.76",66.35,49.83
7-4-2022,"43,461.88",59.95,50.72
8-4-2022,"42,281.62",59.22,50.32
9-4-2022,"42,767.81",53.26,49.38
10-4-2022,"42,155.88",52.95,47.60
11-4-2022,"39,532.17",47.58,45.64
12-4-2022,"40,087.30",37.20,43.16
13-4-2022,"41,144.70",33.00,39.89
14-4-2022,"39,953.82",34.10,36.54
15-4-2022,"40,563.60",30.42,33.59
16-4-2022,"40,389.50",31.28,30.60
17-4-2022,"39,687.65",30.81,27.98
18-4-2022,"40,809.49",25.31,25.57
19-4-2022,"41,503.85",24.73,22.95
20-4-2022,"41,375.16",28.67,20.59
21-4-2022,"40,481.15",28.66,18.82
22-4-2022,"39,719.22",23.75,17.22
23-4-2022,"39,440.84",17.49,15.38
24-4-2022,"39,465.69",8.21,13.26
25-4-2022,"40,440.55",-3.51,10.71
26-4-2022,"38,123.48",-12.66,7.65
27-4-2022,"39,252.85",-26.17,4.44
28-4-2022,"39,748.89",-32.73,0.80
29-4-2022,"38,592.08",-40.32,-2.59
30-4-2022,"37,648.79",-52.26,-5.82
1-5-2022,"38,479.30",-67.85,-9.24
2-5-2022,"38,511.75",-76.38,-13.05
3-5-2022,"37,725.77",-86.34,-16.57
4-5-2022,"39,680.04",-98.07,-19.94
5-5-2022,"36,541.63",-102.05,-23.28
6-5-2022,"36,010.24",-110.79,-25.95
7-5-2022,"35,461.25",-120.65,-28.45
8-5-2022,"34,027.56",-134.03,-30.87
9-5-2022,"30,076.35",-149.24,-33.48
10-5-2022,"31,001.31",-167.75,-36.35
11-5-2022,"28,991.23",-179.07,-39.67
12-5-2022,"28,928.01",-193.61,-42.72
13-5-2022,"29,234.00",-209.01,-45.78
14-5-2022,"30,040.99",-216.38,-48.88
15-5-2022,"31,293.29",-217.15,-51.35
16-5-2022,"29,832.75",-211.76,-52.75
17-5-2022,"30,414.61",-212.24,-52.83
18-5-2022,"28,672.03",-206.04,-52.32
19-5-2022,"30,283.19",-205.75,-50.83
20-5-2022,"29,166.42",-198.82,-49.06
21-5-2022,"29,410.96",-196.94,-46.56
22-5-2022,"30,264.11",-190.20,-43.92
23-5-2022,"29,075.93",-178.63,-40.82
24-5-2022,"29,630.68",-172.49,-37.00
25-5-2022,"29,511.36",-163.72,-33.09
26-5-2022,"29,175.27",-159.55,-28.96
27-5-2022,"28,586.94",-160.63,-25.05
28-5-2022,"29,013.09",-165.60,-21.80
29-5-2022,"29,449.54",-164.06,-19.39
30-5-2022,"31,719.73",-157.67,-17.17
31-5-2022,"31,775.89",-146.07,-14.72
1-6-2022,"29,787.13",-137.56,-11.70
2-6-2022,"30,433.50",-135.44,-8.53
3-6-2022,"29,673.24",-128.20,-5.78
4-6-2022,"29,845.93",-127.21,-2.98
5-6-2022,"29,899.40",-122.78,-0.67
6-6-2022,"31,351.91",-119.72,1.50
7-6-2022,"31,107.60",-111.65,3.42
8-6-2022,"30,185.45",-108.23,5.54
9-6-2022,"30,080.69",-108.82,7.40
10-6-2022,"29,061.48",-110.32,8.73
11-6-2022,"28,387.02",-117.00,9.55
12-6-2022,"26,565.12",-127.67,9.56
13-6-2022,"22,458.28",-141.29,8.60
14-6-2022,"22,109.15",-157.79,6.66
15-6-2022,"22,560.52",-169.44,3.76
16-6-2022,"20,375.02",-173.61,0.51
17-6-2022,"20,441.06",-182.54,-2.38
18-6-2022,"18,951.09",-184.32,-5.33
19-6-2022,"20,552.98",-189.96,-7.71
20-6-2022,"20,552.75",-188.08,-9.95
21-6-2022,"20,702.57",-181.77,-11.43
22-6-2022,"19,961.51",-172.82,-11.97
23-6-2022,"21,096.53",-168.84,-11.53
24-6-2022,"21,216.63",-159.05,-10.74
25-6-2022,"21,481.56",-145.12,-9.22
26-6-2022,"21,029.53",-131.23,-6.81
27-6-2022,"20,711.61",-123.75,-3.74
28-6-2022,"20,253.96",-117.47,-0.69
29-6-2022,"20,091.47",-116.77,2.20
30-6-2022,"19,949.77",-118.92,4.50
1-7-2022,"19,248.11",-123.32,6.08
2-7-2022,"19,224.84",-129.61,6.90
3-7-2022,"19,292.67",-132.58,6.96
4-7-2022,"20,208.46",-133.70,6.69
5-7-2022,"20,162.71",-128.74,6.31
6-7-2022,"20,544.20",-128.00,6.34
7-7-2022,"21,621.52",-122.37,6.35
8-7-2022,"21,589.10",-111.79,6.73
9-7-2022,"21,582.02",-105.93,7.80
10-7-2022,"20,843.12",-96.63,9.02
11-7-2022,"19,946.61",-92.85,10.61
12-7-2022,"19,310.95",-94.99,12.03
13-7-2022,"20,229.58",-101.20,12.84
14-7-2022,"20,576.56",-100.14,12.84
15-7-2022,"20,828.63",-94.28,12.77
16-7-2022,"21,196.90",-86.45,13.04
17-7-2022,"20,793.29",-74.16,13.73
18-7-2022,"22,438.40",-66.83,15.09
19-7-2022,"23,402.53",-54.68,16.57
20-7-2022,"23,223.96",-40.95,18.51
21-7-2022,"23,158.95",-34.66,20.91
22-7-2022,"22,684.25",-24.55,23.06
23-7-2022,"22,459.15",-19.83,25.29
24-7-2022,"22,586.22",-15.64,27.12
25-7-2022,"21,306.56",-12.53,28.58
26-7-2022,"21,264.87",-15.65,29.65
27-7-2022,"22,964.43",-18.38,29.90
28-7-2022,"23,855.88",-15.17,29.53
29-7-2022,"23,789.60",-7.20,29.17
30-7-2022,"23,645.08",-0.59,29.19
31-7-2022,"23,315.95",5.02,29.39
1-8-2022,"23,277.07",7.25,29.67
2-8-2022,"22,994.19",9.77,29.72
3-8-2022,"22,831.86",8.03,29.63
4-8-2022,"22,621.93",5.36,29.08
5-8-2022,"23,322.46",5.20,28.11
6-8-2022,"22,952.69",10.50,27.01
7-8-2022,"23,181.62",11.53,26.26
8-8-2022,"23,820.80",14.10,25.46
9-8-2022,"23,159.22",20.59,24.75
10-8-2022,"23,961.97",21.19,24.43
11-8-2022,"23,954.90",26.85,23.95
12-8-2022,"24,413.41",29.31,23.75
13-8-2022,"24,452.44",36.13,23.51
14-8-2022,"24,314.02",39.73,23.61
15-8-2022,"24,103.81",37.96,23.70
16-8-2022,"23,865.17",32.91,23.36
17-8-2022,"23,341.60",25.19,22.43
18-8-2022,"23,196.34",13.62,20.83
19-8-2022,"20,836.46",-1.59,18.41
20-8-2022,"21,140.87",-20.04,15.09
21-8-2022,"21,495.97",-36.35,10.85
22-8-2022,"21,404.35",-44.96,6.10
23-8-2022,"21,523.00",-55.54,1.63
24-8-2022,"21,370.71",-60.26,-2.74
25-8-2022,"21,566.32",-66.33,-6.51
26-8-2022,"20,246.01",-68.44,-9.88
27-8-2022,"20,037.31",-75.74,-12.57
28-8-2022,"19,550.11",-80.76,-15.11
29-8-2022,"20,294.27",-89.68,-17.34
30-8-2022,"19,811.34",-91.11,-19.59
31-8-2022,"20,053.81",-96.82,-21.25
1-9-2022,"20,127.44",-100.27,-22.77
2-9-2022,"19,954.25",-100.66,-23.97
3-9-2022,"19,835.94",-102.73,-24.67
4-9-2022,"20,004.08",-105.04,-25.10
5-9-2022,"19,791.58",-102.43,-25.33
6-9-2022,"18,790.61",-101.43,-25.02
7-9-2022,"19,285.24",-106.01,-24.41
8-9-2022,"19,322.20",-104.25,-24.02
9-9-2022,"21,370.03",-100.16,-23.30
10-9-2022,"21,655.74",-90.82,-22.15
11-9-2022,"21,839.13",-80.61,-20.24
12-9-2022,"22,403.06",-73.43,-17.71
13-9-2022,"20,174.25",-69.07,-14.95
14-9-2022,"20,231.86",-70.54,-12.27
15-9-2022,"19,699.88",-68.09,-10.14
16-9-2022,"19,800.14",-70.60,-8.17
17-9-2022,"20,117.00",-70.74,-6.73
18-9-2022,"19,420.94",-65.85,-5.53
19-9-2022,"19,538.12",-67.18,-4.14
20-9-2022,"18,876.62",-63.94,-3.12
21-9-2022,"18,456.46",-64.78,-2.02
22-9-2022,"19,403.42",-69.13,-1.20
23-9-2022,"19,289.97",-67.54,-0.89
24-9-2022,"18,924.36",-64.49,-0.51
25-9-2022,"18,808.52",-66.11,0.03
26-9-2022,"19,227.65",-71.31,0.33
27-9-2022,"19,081.15",-72.14,0.15
28-9-2022,"19,409.26",-75.24,-0.07
29-9-2022,"19,594.92",-77.75,-0.48
30-9-2022,"19,426.02",-76.86,-1.00
1-10-2022,"19,315.30",-79.76,-1.32
2-10-2022,"19,057.33",-85.18,-1.79
3-10-2022,"19,634.52",-94.04,-2.57
4-10-2022,"20,344.04",-96.38,-3.86
5-10-2022,"20,163.10",-92.95,-5.02
6-10-2022,"19,958.59",-93.20,-5.59
7-10-2022,"19,532.76",-96.19,-5.99
8-10-2022,"19,418.17",-99.71,-6.48
9-10-2022,"19,445.94",-105.67,-7.07
10-10-2022,"19,131.94",-106.68,-7.92
11-10-2022,"19,056.50",-112.16,-8.59
12-10-2022,"19,156.58",-119.82,-9.44
13-10-2022,"19,380.96",-124.82,-10.62
14-10-2022,"19,181.61",-131.32,-11.82
15-10-2022,"19,069.45",-138.46,-13.14
16-10-2022,"19,263.43",-145.12,-14.60
17-10-2022,"19,550.45",-146.14,-16.10
18-10-2022,"19,331.81",-141.52,-17.18
19-10-2022,"19,125.59",-140.81,-17.46
20-10-2022,"19,044.25",-144.54,-17.42
21-10-2022,"19,166.92",-149.55,-17.49
22-10-2022,"19,206.40",-150.94,-17.75
23-10-2022,"19,572.38",-150.81,-17.86
24-10-2022,"19,332.21",-145.20,-17.73
25-10-2022,"20,086.89",-144.61,-16.98
26-10-2022,"20,774.74",-138.34,-16.15
27-10-2022,"20,292.62",-127.62,-14.82
28-10-2022,"20,599.09",-122.87,-12.75
29-10-2022,"20,820.06",-113.94,-10.60
30-10-2022,"20,628.62",-103.38,-8.09
31-10-2022,"20,495.81",-96.48,-5.19
1-11-2022,"20,480.62",-91.34,-2.30
2-11-2022,"20,153.01",-89.53,0.40
3-11-2022,"20,206.42",-91.69,2.65
4-11-2022,"21,150.52",-89.21,4.21
5-11-2022,"21,300.78",-81.40,5.58
6-11-2022,"20,914.74",-75.46,7.22
7-11-2022,"20,570.40",-76.04,8.89
8-11-2022,"18,547.62",-76.11,10.06
9-11-2022,"15,878.21",-81.83,10.85
10-11-2022,"17,557.04",-92.26,10.89
11-11-2022,"16,992.47",-95.16,9.96
12-11-2022,"16,777.14",-102.01,8.89
13-11-2022,"16,309.05",-112.30,7.41
14-11-2022,"16,590.41",-124.28,5.34
15-11-2022,"16,873.79",-130.95,2.70
16-11-2022,"16,647.91",-132.54,0.07
17-11-2022,"16,677.06",-137.38,-2.12
18-11-2022,"16,681.04",-143.18,-4.19
19-11-2022,"16,685.13",-144.47,-6.23
20-11-2022,"16,255.15",-143.60,-7.87
21-11-2022,"15,760.80",-147.87,-8.98
22-11-2022,"16,195.94",-154.24,-10.10
23-11-2022,"16,597.42",-154.65,-11.37
24-11-2022,"16,587.76",-148.78,-12.26
25-11-2022,"16,507.83",-143.96,-12.36
26-11-2022,"16,452.93",-141.16,-11.90
27-11-2022,"16,423.94",-138.51,-11.19
28-11-2022,"16,209.05",-137.30,-10.29
29-11-2022,"16,433.95",-140.22,-9.37
30-11-2022,"17,167.82",-138.26,-8.78
1-12-2022,"16,977.74",-130.94,-8.06
2-12-2022,"17,094.08",-127.27,-6.82
3-12-2022,"16,894.08",-119.44,-5.48
4-12-2022,"17,113.75",-117.89,-3.74
5-12-2022,"16,966.51",-111.33,-2.21
6-12-2022,"17,088.31",-108.00,-0.47
7-12-2022,"16,838.69",-104.56,1.17
8-12-2022,"17,229.24",-106.55,2.72
9-12-2022,"17,130.84",-102.46,3.74
10-12-2022,"17,130.07",-101.69,4.82
11-12-2022,"17,089.92",-99.17,5.68
12-12-2022,"17,210.86",-100.77,6.48
13-12-2022,"17,772.50",-103.27,6.91
14-12-2022,"17,804.11",-102.35,6.97
15-12-2022,"17,360.37",-103.88,7.01
16-12-2022,"16,633.41",-108.83,6.84
17-12-2022,"16,786.54",-118.05,6.24
18-12-2022,"16,745.81",-122.30,4.95
19-12-2022,"16,440.54",-128.16,3.55
20-12-2022,"16,902.24",-138.17,1.95
21-12-2022,"16,825.25",-140.89,-0.13
22-12-2022,"16,819.09",-146.56,-1.97
23-12-2022,"16,779.05",-149.01,-3.85
24-12-2022,"16,840.65",-151.21,-5.47
25-12-2022,"16,828.91",-153.08,-6.85
26-12-2022,"16,914.61",-157.06,-8.00
27-12-2022,"16,697.60",-157.02,-9.13
28-12-2022,"16,538.67",-159.95,-9.91
29-12-2022,"16,629.82",-167.10,-10.64
30-12-2022,"16,597.22",-172.52,-11.66
31-12-2022,"16,528.89",-179.24,-12.76
1-1-2023,"16,613.48",-184.13,-14.02
2-1-2023,"16,668.94",-184.14,-15.23
3-1-2023,"16,670.73",-178.67,-16.00
4-1-2023,"16,849.16",-173.94,-15.99
5-1-2023,"16,825.82",-164.28,-15.43
6-1-2023,"16,950.52",-158.94,-14.03
7-1-2023,"16,944.73",-150.43,-12.36
8-1-2023,"17,124.86",-142.64,-10.23
9-1-2023,"17,179.70",-129.81,-7.82
10-1-2023,"17,443.89",-113.84,-4.82
11-1-2023,"17,941.69",-96.47,-1.14
12-1-2023,"18,852.70",-77.57,3.14
13-1-2023,"19,932.48",-56.57,7.97
14-1-2023,"20,959.43",-32.68,13.33
15-1-2023,"20,884.18",-7.03,19.29
16-1-2023,"21,189.86",15.08,25.79
17-1-2023,"21,140.12",32.17,32.34
18-1-2023,"20,676.07",45.68,38.48
19-1-2023,"21,085.41",51.55,43.92
20-1-2023,"22,679.14",61.37,48.15
21-1-2023,"22,785.95",74.91,51.70
22-1-2023,"22,717.70",83.07,54.98
23-1-2023,"22,921.29",92.39,57.57
24-1-2023,"22,638.00",102.75,59.68
25-1-2023,"23,056.80",106.14,61.49
26-1-2023,"23,011.11",113.87,62.47
27-1-2023,"23,080.06",119.47,63.14
28-1-2023,"23,031.10",127.21,63.40
29-1-2023,"23,750.97",130.24,63.49
30-1-2023,"22,832.84",137.24,63.09
31-1-2023,"23,132.21",137.20,62.61
1-2-2023,"23,729.85",141.53,61.52
2-2-2023,"23,491.99",149.88,60.30
3-2-2023,"23,437.07",154.72,59.33
4-2-2023,"23,332.69",160.44,58.28
5-2-2023,"22,938.34",162.89,57.25
6-2-2023,"22,764.17",159.42,55.99
7-2-2023,"23,250.93",151.91,54.08
8-2-2023,"22,966.38",150.19,51.37
9-2-2023,"21,797.75",144.02,48.53
10-2-2023,"21,635.15",133.38,45.26
11-2-2023,"21,864.96",123.97,41.33
12-2-2023,"21,787.30",119.76,37.02
13-2-2023,"21,789.63",112.21,32.90
14-2-2023,"22,211.03",101.46,28.69
15-2-2023,"24,330.81",96.61,24.20
16-2-2023,"23,519.85",97.63,20.03
17-2-2023,"24,578.37",92.48,16.61
18-2-2023,"24,638.27",93.36,13.33
19-2-2023,"24,288.51",95.10,10.68
20-2-2023,"24,841.34",94.88,8.62
21-2-2023,"24,449.26",98.46,6.89
22-2-2023,"24,186.54",97.49,5.75
23-2-2023,"23,943.19",93.32,4.70
24-2-2023,"23,190.50",87.55,3.50
25-2-2023,"23,164.72",76.93,2.06
26-2-2023,"23,558.98",64.22,0.06
27-2-2023,"23,492.91",57.89,-2.52
28-2-2023,"23,136.03",48.54,-5.02
1-3-2023,"23,638.25",35.86,-7.67
2-3-2023,"23,467.30",30.20,-10.67
3-3-2023,"22,394.00",20.05,-13.35
4-3-2023,"22,349.12",6.14,-16.10
5-3-2023,"22,428.98",-9.84,-19.19
6-3-2023,"22,417.10",-28.49,-22.66
7-3-2023,"22,201.83",-43.74,-26.61
8-3-2023,"21,701.47",-60.31,-30.62
9-3-2023,"20,346.90",-79.92,-34.73
10-3-2023,"20,222.68",-102.33,-39.13
11-3-2023,"20,726.52",-121.12,-43.91
12-3-2023,"22,243.34",-142.33,-48.65
13-3-2023,"24,218.48",-154.00,-53.51
14-3-2023,"24,758.48",-157.85,-57.63
15-3-2023,"24,376.05",-155.99,-60.52
16-3-2023,"25,051.83",-158.88,-61.94
17-3-2023,"27,454.54",-155.99,-62.57
18-3-2023,"26,976.15",-147.09,-62.13
19-3-2023,"28,051.94",-143.99,-60.36
20-3-2023,"27,806.91",-135.76,-58.04
21-3-2023,"28,190.61",-133.69,-54.91
22-3-2023,"27,319.63",-126.30,-51.66
23-3-2023,"28,342.19",-124.60,-47.94
24-3-2023,"27,493.31",-118.06,-44.34
25-3-2023,"27,492.90",-116.93,-40.50
26-3-2023,"28,001.00",-119.12,-36.93
27-3-2023,"27,140.89",-115.24,-33.89
28-3-2023,"27,274.78",-116.80,-30.82
29-3-2023,"28,349.29",-112.09,-28.18
30-3-2023,"28,012.29",-103.14,-25.42
31-3-2023,"28,475.84",-99.23,-22.25
1-4-2023,"28,469.31",-90.43,-19.20
2-4-2023,"28,189.84",-82.30,-15.89
3-4-2023,"27,811.63",-79.58,-12.47
4-4-2023,"28,177.64",-77.00,-9.43
5-4-2023,"28,180.65",-70.46,-6.73
6-4-2023,"28,048.62",-61.76,-4.02
7-4-2023,"27,928.24",-57.76,-1.16
8-4-2023,"27,961.12",-56.99,1.42
